id,문서,발간,쪽,소제목,본문
pp32,처리방침 표준안,2026,32,32쪽,"**공인중개사 개인정보 처리방침 표준(안)** 

|**구분**|**수집·이용**<br>**목적**|**개인정보 처리 항목**|**법적 근거**|**보유 및**<br>**이용기간**|
|---|---|---|---|---|
|부동산<br>문의|문의 및<br>신청|성명, 문의/신청 내용|개인정보 보호법<br>제15조제1항제1호|문의<br>접수일로부터|
||단지 문의|단지종류, 단지명, 주소, 요청내용|(정보주체 동의)|3년|
||인테리어,<br>이사 등 협력<br>업체 소개|성명, 연락처, 주소|「개인정보 보호법」<br>제15조제1항제1호<br>(정보주체 동의)|거래<br>완료일로부터<br>6개월|
|부동산<br>제휴<br>서비스|법무사<br>등기 신청|[매도인]<br>성명, 주소, 인감증명서 정보, 등기권리증 정보<br>[매수인]<br>성명, 주소, 연락처|개인정보 보호법<br>제15조제1항제1호<br>(정보주체 동의)<br>부동산등기법 제24조<br>(등기신청)<br>부동산등기법 규칙<br>제43조(대리인 등기신청)|목적 달성 시<br>또는 의뢰인의<br>제공 동의 철회<br>시까지|

- ② ○○○은 「개인정보 보호법」 제15조 제1항 제1호 및 제23조의 제1항 제1호·제24조의 제1항 제1호에 따라 정보주체의 동의를 받아 개인정보를 수집·이용할 때에는 

1. 개인정보의 수집·이용 목적 

2. 수집하고자 하는 개인정보의 항목 

3. 개인정보 보유 및 이용기간 

4. 동의를 거부할 권리가 있다는 사실 및 동의 거부에 따른 불이익이 있는 경우에는 그 불이익의 내용 등을 명확히 고지한 후 정보주체의 동의를 받아 개인정보를 수집·이용 합니다. 

- ③ ○○○에서는 위 ①항 2호에 해당하는 사업 이외에 신규 사업 진행에 따라 개인정보의 수집·이용이 필요한 경우 필수고지사항(②항 1호~4호)을 고지한 후 정보주체의 동의를 받고 개인정보를 수집·이용 합니다. 

- ④ ○○○은 「개인정보 보호법」 제15조 제1항 제2호부터 7호에 따라 정보주체의 동의 없이 개인정보를 처리할 때에는 그 항목과 처리의 법적 근거를 명확히 알려드립니다. 

- ⑤ 위 보유 기간에도 불구하고, 관계 법령의 규정에 의하여 보존할 필요가 있는 경우 ○○○은 아래와 같이 관계 법령에서 정한 일정한 기간 동안 회원 정보를 보관합니다. 

|**보존 근거**|**보존 항목**|**보존 기간**|
|---|---|---|
|「공인중개사법」 제26조제1항|부동산 거래계약서 사본|5년|
|「공인중개사법」 제25조제3항|중개대상물 확인·설명서 사본|3년|
|「공인중개사법」 제23조제2항|전속중개계약서|3년|
|「국세기본법」제85조의3|거래에 관한 장부 및 증거서류(부동산 거래신고 필증)|5년|
|「위치정보의 보호 및 이용 등에 관한 법률」제16조제2항|위치정보에 관한 기록(내 주변 매물 찾기 이용 로그)|6개월|
|「전자상거래법 시행령」제6조제1항제2호|계약 또는 청약철회 등에 관한 기록|5년|
|「전자상거래법 시행령」제6조제1항제3호|대금결제 및 재화 등의 공급에 관한 기록|5년|
|「전자상거래법 시행령」제6조제1항제4호|소비자의 불만 또는 분쟁처리에 관한 기록|3년|
|「전자상거래법 시행령」제6조제1항제1호|표시/광고에 관한 기록|6개월|
|「통신비밀보호법」제15조의2제2항|통신사실확인자료(접속 로그, IP, 접속 시간)|3개월|

**30**"
pp33,처리방침 표준안,2026,33,3 14세 미만 아동의 개인정보 처리에 관한 사항,"**Ⅲ. 공인중개사 개인정보 처리방침 표준(안)** 

#### **3 14세 미만 아동의 개인정보 처리에 관한 사항** 

- ① ○○○은 14세 미만 아동의 개인정보를 처리하기 위하여 동의가 필요한 경우에는 해당 아동의 법정대리인으로부터 동의를 받습니다. 

- ② ○○○은 14세 미만 아동의 개인정보 처리에 관하여 그 법정대리인의 동의를 받을 때는 아동에게 법정대리인의 성명, 휴대전화번호(연락처)와 같이 최소한의 정보를 요구할 수 있으며, 동의 내용이 적힌 서면을 법정대리인에게 직접 발급하거나 우편 또는 팩스를 통하여 전달하고, 법정대리인이 동의 내용에 대하여 서명날인 후 제출하도록 하는 방법으로 「개인정보 보호법 시행령」 제17조의2 제1항에 따라 그 사실을 확인합니다. 

#### **4 개인정보의 파기 절차 및 방법에 관한 사항** 

- ① ○○○은 개인정보 보유기간의 경과, 처리목적 달성 등 개인정보가 불필요하게 되었을 때에는 지체없이 해당 개인정보를 파기합니다. 

- ② 정보주체로부터 동의받은 개인정보 보유기간이 경과하거나 처리목적이 달성되었음에도 다른 법령에 따라 개인정보를 계속 보존하여야 하는 경우에는, 해당 개인정보를 별도의 데이터베이스(DB)로 옮기거나 보관장소를 달리하여 보존합니다. 

- ※ 다른 법령에 따라 보존하는 개인정보의 항목과 보존 근거는 ‘2. 개인정보의 처리목적, 처리항목, 보유 및 이용기간’에서 확인 가능합니다. 

- ③ 개인정보 파기의 절차 및 방법은 다음과 같습니다. 

###### 1. 파기절차 

   - ○○○은 파기 사유가 발생한 개인정보를 선정하고, ○○○의 개인정보 보호책임자의 승인을 받아 개인정보를 파기합니다. 

2. 파기방법 

   - ‧ 

   - ○○○은 전자적 파일 형태로 기록 저장된 개인정보는 기록을 재생할 수 없도록 파기하며, 종이 ‧ 

   - 문서에 기록 저장된 개인정보는 분쇄기로 분쇄하거나 소각하여 파기합니다. 

**31**"
pp34,처리방침 표준안,2026,34,5 개인정보의 제3자 제공에 관한 사항,"**공인중개사 개인정보 처리방침 표준(안)** 

#### **5 개인정보의 제3자 제공에 관한 사항** 

- ① ○○○은 정보주체의 개인정보를 개인정보의 처리 목적에서 명시한 범위 내에서만 처리하며, 정보주체의 동의, 법률의 특별한 규정 등 「개인정보 보호법」 제17조 및 제18조에 해당하는 경우에만 개인정보를 제3자에게 제공하고 그 이외에는 정보주체의 개인정보를 제3자에게 제공하지 않습니다. 

- ② ○○○은 원활한 서비스 제공을 위해 다음의 경우 「개인정보 보호법」 제17조 제1항 제1호에 따라 정보주체의 동의를 얻어 필요 최소한의 범위로만 제공합니다. 

|**사업명**|**제공받는 자**|**제공 목적**|**제공 항목**|**제공받는 자의**<br>**개인정보**<br>**보유 및 이용기간**|
|---|---|---|---|---|
|부동산|[제휴 공인중개사]|매물 상담 및 중개|이름, 연락처, 문의 내용|상담 완료 시까지|
|중개|○○○ 부동산|매물 등록 및 홍보|이름, 연락처, 매물정보|매물 상담 완료<br>시까지|
|이사<br>서비스|[제휴 이사업체]|이사 견적 상담 및<br>서비스 제공|이름, 연락처, 이사 예정일, 주소,<br>평형(면적)|<br>견적 제공 완료<br>시까지|
|대출|[제휴 금융기관]|대출 한도 조회 및<br>상담|이름, 연락처, 매물 정보, 연소득<br>구간|상담 완료 시까지|
|부동산<br>전자계약|부동산거래<br>전자계약시스템<br>(https://irts.mo<br>lit.go.kr/)<br>(국토교통부)|부동산 거래<br>전자계약 신고|①[공인중개사회원]<br>(기본정보) 회원ID, 성명,<br>비밀번호, 전화번호, 휴대폰번호,<br>주소(사무소소재지),<br>(중개업확인정보) 사업자등록번호<br>②[법인회원]<br>(대표자) 성명, 휴대폰번호,<br>(수임인) 성명, 휴대폰번호, 주소<br>③[도시공사 법무사, 업무담당자]<br>회원ID, 비밀번호, 성명,<br>휴대폰번호|①[공인중개사회원]<br>준영구(단, 본 시스템을<br>통한 부동산 전자계약<br>이력이 없는 회원의<br>경우 탈퇴 시 즉시<br>파기)<br>②[법인회원]<br>준영구(단, 본 시스템을<br>통한 부동산 전자계약<br>이력이 없는 회원의<br>경우 탈퇴 시 즉시<br>파기)<br>③[도시공사 법무사,<br>업무담당자] 준영구<br>(단, 본 시스템을 통한<br>부동산 전자계약<br>이력이 없는 회원의<br>경우 탈퇴 시 즉시<br>파기)|
|부동산<br>거래정보|부동산 거래<br>정보방<br>(한방 시스템)|부동산 거래 정보망<br>이용 및 매물 관리|[임대인/매도인]<br>성명, 주소, 연락처, 매물 소재지,<br>계좌번호<br>[임차인/매수인]<br>성명, 주소, 연락처|<br>계약 체결 후 5년|

**32**"
pp35,처리방침 표준안,2026,35,35쪽,"**Ⅲ. 공인중개사 개인정보 처리방침 표준(안)** 

|**사업명**|**제공받는 자**|**제공 목적**|**제공 항목**|**제공받는 자의**<br>**개인정보**<br>**보유 및 이용기간**|
|---|---|---|---|---|
|부동산<br>중개 홍보|네이버파이낸셜|네이버부동산<br>매물광고 홍보 및<br>노출|[홍보확인서]<br>소유자명, 소유자와의 관계,<br>매물소재지, 거래유형, 가격,<br>소유자 휴대전화번호, 네이버ID<br>∙위임장에 의한 처리일 경우:<br>위임자 정보(이름, 주민등록번호<br>앞7자리, 주소, 위임받는자와의<br>관계, 인감), 위임받는자<br>정보(이름, 주민등록번호<br>앞7자리, 주소)<br>∙분양계약서에 의한 처리일 경우:<br>이름, 주소, 인감<br>∙명함에 의한 처리일 경우: 이름,<br>소속회사, 직함, 전화번호,<br>이메일<br>∙재직증명서에 의한 처리일 경우:<br>이름, 소속회사, 직함, 재직여부<br>∙여권/외국인등록증 등에 의한<br>처리일 경우: 이름, 국적<br>∙전세계약서/전입신고확인서<br>등에 의한 처리일 경우: 이름,<br>주소<br>[모바일확인]<br>소유자명, 매물소재지, 가격,<br>소유자 전화번호, 성별,<br>휴대전화번호,<br>등기부등본(소유자명, 생년월일,<br>주소)<br>[전화확인/현장확인]<br>소유자명, 소유자와의 관계,<br>매물소재지<br>[공통]<br>중개업소 대표자명 또는 소속<br>공인중개사명, 전화번호,<br>개설등록번호, 중개업소 소재지|60일간 보관<br>단, 등기부등본은<br>1년간 보관|
|제휴|[제휴 인테리어<br>업체]|인테리어 견적 상담<br>및 서비스 제공|이름, 연락처, 이사 예정일, 매물<br>소재지, 평형|제공일로부터<br>6개월(분쟁 대비)|
|서비스|[법무사 업체]|소유권 이전 등기<br>신청 조력|이름, 주민등록번호, 주소|목적 달성 시|

**33**"
pp36,처리방침 표준안,2026,36,36쪽,"**공인중개사 개인정보 처리방침 표준(안)** 

- ③ ○○○은 정보주체의 동의를 받아 개인정보를 제3자에게 제공할 때에는 

1. 개인정보를 제공받는 자(제3자) 

2. 개인정보를 제공받는 자(제3자)의 개인정보 이용 목적 

3. 제공하는 개인정보 항목 

4. 개인정보를 제공받는 자의 개인정보 보유·이용 기간 

5. 동의를 거부할 권리가 있다는 사실 및 동의 거부에 따른 불이익이 있는 경우에는 그 불이익의 내용 등을 명확히 고지한 후 정보주체의 동의를 받고 개인정보를 제3자에게 제공합니다. 

- ④ ○○○에서는 위 ②항에 해당하는 사업 이외에 다른 사업에서 개인정보의 제3자 제공이 필요한 경우 필수고지사항(③항 1호~5호)을 고지한 후 정보주체의 동의를 받고 개인정보를 제3자에게 제공합니다. 

- ⑤ ○○○은 다른 법률에 근거가 있는 경우 다음과 같이 정보주체의 동의 없이 관계기관에 개인정보를 제공할 수 있습니다. 

- ○○○은 「개인정보 보호법」 제17조 제1항 제2호에 따라 정보주체의 동의 없이 개인정보를 제3자에게 제공할 때에는 처리 근거를 명확히 알려드립니다. 

|**관련 근거**|**개인정보를**<br>**제공받는 자**|**개인정보를**<br>**제공하는 목적**|**제공하는**<br>**개인정보 항목**|**제공받는 자의**<br>**개인정보**<br>**보유 및 이용기간**|
|---|---|---|---|---|
|「부동산 거래신고<br>등에 관한 법률」<br>제3조제1항|관할<br>시·군·구청|부동산 거래<br>전자계약|거래 당사자 인적사항<br>(주민등록번호 포함), 계약 내용|관련 법령에 따른 보존<br>기간까지|
|「부동산 거래신고<br>등에 관한 법률」<br>제3조제1항|부동산거래<br>전자계약시스템<br>(https://irts.<br>molit.go.kr/)<br>(국토교통부)|부동산 거래<br>전자계약 신고|①[공인중개사회원]<br>주민등록번호(외국인등록번호)<br>②[법인회원](대표자)주민등록<br>번호(외국인등록번호)|①[공인중개사회원]<br>준영구(단, 본 시스템을<br>통한 부동산 전자계약<br>이력이 없는 회원의 경우<br>탈퇴 시 즉시 파기)<br>②[법인회원] 준영구(단,<br>본 시스템을 통한 부동산<br>전자계약 이력이 없는<br>회원의 경우 탈퇴 시<br>즉시 파기)<br>③[도시공사 법무사,<br>업무담당자] 준영구(단,<br>본 시스템을 통한 부동산<br>전자계약 이력이 없는<br>회원의 경우 탈퇴 시<br>즉시 파기)|
|「소득세법」<br>제162조의3제3항,<br>제4항 및<br>제163조제1항<br>(현금영수증·계산<br>서 발급 등)|국세청|세무 신고 및<br>조사|중개보수 현금영수증 발급 내역|발급한 날로부터 5년|

**34**"
pp37,처리방침 표준안,2026,37,6 개인정보 처리업무의 위탁에 관한 사항,"**Ⅲ. 공인중개사 개인정보 처리방침 표준(안)** 

#### **6 개인정보 처리업무의 위탁에 관한 사항** 

- ① ○○○은 원활한 개인정보 업무처리를 위하여 다음과 같이 개인정보 처리업무를 위탁하고 있습니다. 

|**위탁받은 자(수탁자)**|**위탁업무**|
|---|---|
|[본인인증 기관명]|휴대폰 본인확인 서비스|

- ② ○○○은 위탁계약 체결 시 「개인정보 보호법」 제26조에 따라 위탁업무 수행목적외 개인정보 처리금지, 기술적·관리적 보호조치, 재위탁 제한, 수탁자에 대한 관리·감독, 손해배상 등 책임에 관한 사항을 계약서 등 문서에 명시하고, 수탁자가 개인정보를 안전하게 처리하는지를 감독하고 있습니다. 

- ③ 「개인정보 보호법」 제26조 제6항에 따라 수탁자가 당사의 개인정보 처리업무를 재위탁하는 경우 우리 <○○○>의 동의를 받아야 하며, 본 개인정보 처리방침을 통하여 재수탁자와 재수탁하는 업무의 내용을 공개할 것입니다. 

- ④ 위탁업무의 내용이나 수탁자가 변경될 경우에는 지체없이 본 개인정보 처리방침을 통하여 공개하도록 하겠습니다. 

- ⑤ (해당시) 개인정보 처리 업무를 국외에 위탁하는 경우는 ‘개인정보의 국외 수집 및 이전에 관한 사항’에서 안내하고 있습니다. 

#### **7 개인정보의 안전성 확보조치에 관한 사항** 

- ① ○○○은 개인정보의 안전성 확보를 위해 다음과 같은 조치를 취하고 있습니다. 

1. 관리적 조치: 내부관리계획 수립·시행, 정기적 직원 교육 

2. 기술적 조치: 개인정보처리시스템 등의 접근권한 관리, 접근통제시스템 설치 및 기타 관련 보호조치, 인터넷망 차단 조치, 개인정보의 암호화, 접속기록의 보관 및 점검, 보안프로그램 설치 및 갱신, 개인정보처리시스템의 취약점 점검 및 보완 

3. 물리적 조치: 전산실, 자료보관실 등의 접근통제, 서류·보조저장매체 등을 잠금장치가 있는 안전한 장소에 보관, 재해·재난에 대한 안전조치, 보조저장매체의 반출·입 통제 

- ② ○○○은 개인정보의 안전성을 확보하기 위하여 법령에서 규정하고 있는 사항 이외에도 다음과 같은 활동을 시행하고 있습니다. 

1. 개인정보보호 활동: 개인정보보호 자율규제활동 참가, 안전점검의 날 지정 등 

###### ③ 개인영상정보의 안전성 확보조치 

○○○에서 처리하는 개인영상정보는 암호화 조치 등을 통하여 안전하게 관리되고 있습니다. 또한 ○○○은 개인영상정보보호를 위한 관리적 대책으로서 개인영상정보에 대한 접근권한을 차등 부여하고 있고, 개인 영상정보의 위·변조 방지를 위하여 개인영상정보의 생성 일시, 열람 시 열람 목적·열람자·열람 일시 등을 기록하여 관리하고 있습니다. 이 외에도 개인영상정보의 안전한 물리적 보관을 위하여 잠금장치를 설치하고 있습니다. 

**35**"
pp38,처리방침 표준안,2026,38,8 정보주체와 법정대리인의 권리·의무 및 행사방법에 관한 사항,"**공인중개사 개인정보 처리방침 표준(안)** 

#### **8 정보주체와 법정대리인의 권리·의무 및 행사방법에 관한 사항** 

###### **[정보주체의 권리·의무 및 행사방법]** 

- ① 정보주체는 ○○○에 대해 언제든지 개인정보 열람·전송·정정·삭제·처리정지 및 동의 철회 등을 요구(이하 “권리 행사”라 함)할 수 있습니다. 

- ※ 14세 미만 아동의 권리 행사는 법정대리인이 직접 해야 하며, 14세 이상의 미성년자인 정보주체는 정보주체의 개인정보에 관하여 미성년자 본인이 권리를 행사하거나 법정대리인을 통하여 권리를 행사할 수 있습니다. 

- ② 권리 행사는 ○○○에 대해 「개인정보 보호법」 시행령 제41조 제1항에 따라 서면, 전화, 전자우편, 팩스(FAX), 인터넷 등을 통하여 하실 수 있으며, ○○○은 이에 대해 지체없이 조치하겠습니다. 

- ③ 권리 행사는 정보주체의 법정대리인이나 위임을 받은 자 등 대리인을 통하여 하실 수도 있습니다. 이 경우 “개인정보 처리 방법에 관한 고시” [별지 11] 서식에 따른 위임장을 제출하셔야 합니다. 

- ④ 정보주체가 개인정보 열람 및 처리 정지를 요구할 권리는 「개인정보 보호법」 제35조 제4항 및 제37조 제2항에 의하여 제한될 수 있습니다. 

- ⑤ 다른 법령에서 그 개인정보가 수집 대상으로 명시되어 있는 경우에는 해당 개인정보의 삭제를 요구할 수 없습니다. 

- ⑥ ○○○은 권리 행사를 한 자가 본인이거나 정당한 대리인인지를 확인합니다. 

- ⑦ 정보주체는 권리 행사를 아래의 부서에서 할 수 있습니다. 

   - ○○○은 정보주체로부터 권리 행사를 청구받은 날로부터 10일 이내(전송 요구의 경우 지체 없이) 회신하겠습니다. 

###### ▶ 개인정보 권리 행사(열람 등) 청구 접수·처리 부서 

|**구분**||**내용**|
|---|---|---|
|**부서명**|고객서비스팀 (또는 개인정보보호팀)||
|**연락처**|02-1234-5678||
|**이메일**|privacy@abc.com||

###### ⑧ 정보주체의 개인영상정보 열람 등 요구에 대한 조치 

정보주체는 개인영상정보에 관하여 열람 또는 존재확인·삭제를 원하는 경우 언제든지 고정형 영상정보 처리기기운영자에게 요구하실 수 있습니다. 단, 정보주체 본인이 촬영된 개인영상정보에 한정됩니다. ○○○은 개인영상정보에 관하여 열람 또는 존재확인·삭제를 요구하는 경우 지체없이 필요한 조치를 하겠습니다. 

**36**"
pp39,처리방침 표준안,2026,39,▶ 개인정보 업무 처리 부서 및 개인정보보호 책임자,"**Ⅲ. 공인중개사 개인정보 처리방침 표준(안)** 

#### **9 개인정보 보호책임자 성명 또는 개인정보 업무 담당부서 및 고충을 처리하는 부서에 관한 사항** 

- ① ○○○은 개인정보 처리에 관한 업무를 총괄해서 책임지고, 개인정보 처리와 관련한 정보주체의 불만 처리 및 피해구제 등을 위하여 아래와 같이 개인정보 보호책임자를 지정하고 있습니다. 

###### ▶ 개인정보 업무 처리 부서 및 개인정보보호 책임자 

|**구분**||**내용**|
|---|---|---|
|**성명**|홍길동||
|**직책**|대표이사||
|**연락처**|02-1234-5678||
|**이메일**|privacy@abc.com||

#### **10 정보주체의 권익침해에 대한 구제방법** 

- ① 정보주체는 개인정보침해로 인한 구제를 받기 위하여 개인정보분쟁조정위원회, 한국인터넷진흥원, 개인정보침해 신고센터 등에 분쟁해결이나 상담 등을 신청할 수 있습니다. 그밖에 기타 개인정보침해의 신고, 상담에 대해서는 아래의 기관에 문의하시기 바랍니다. 

1. 개인정보 분쟁조정위원회: (국번없이) 1833-6972 (www.kopico.go.kr) 

2. 개인정보침해 신고센터: (국번없이) 118 (privacy.kisa.or.kr) 

3. 경찰청: (국번없이) 182 (ecrm.cyber.go.kr) 

#### ‧ **11 고정형 영상정보처리기기 운영 관리에 관한 사항** 

###### **【고정형 영상정보처리기기 운영·관리 방침】** 

- ① ○○○은 고정형 영상정보처리기기에서 처리하는 개인영상정보가 어떠한 용도와 방식으로 이용·관리 되고 있는지 알려드립니다. 

###### **1. 고정형 영상정보처리기기의 설치 근거 및 설치 목적** 

- ○○○은 「개인정보 보호법」 제25조제1항에 따라 다음과 같은 목적으로 고정형 영상정보처리기기를 설치· 운영 합니다. 

- 사무실/사업장 시설안전 및 관리, 화재 예방 

- 고객의 안전을 위한 범죄 예방 

- (해당시) 차량도난 및 파손방지(「주차장법 시행규칙」 제6조 제1항 근거) 

**37**"
pp40,처리방침 표준안,2026,40,"2. 설치 대수, 설치 위치 및 촬영범위","**공인중개사 개인정보 처리방침 표준(안)** 

###### **2. 설치 대수, 설치 위치 및 촬영범위** 

|**설치 대수**|**설치 위치 및 촬영 범위**|
|---|---|
|○○대|사무실 출입구, 복도, 주차장 등|

###### **3. 관리책임자 및 접근권한자** 

정보주체의 개인영상정보를 보호하고 개인영상정보와 관련한 불만을 처리하기 위하여 아래와 같이 개인 영상정보 관리책임자 및 접근권한자를 두고 있습니다. 

|**구분**|**성명**|**직위**|**소속**|**연락처**|
|---|---|---|---|---|
|관리책임자|○○○|부장|○○○과|○○-○○○-○○○○|
|접근권한자|||||

###### **4. 개인영상정보의 촬영시간, 보관시간, 보관장소 및 처리방법** 

|**촬영시간**|**보관기간**|**보관장소**|
|---|---|---|
|24시간|촬영일로부터 30일|공인중개사 사무소 내 관리자 데스크|

- 처리방법: 개인영상정보의 목적 외 이용, 제3자 제공, 파기, 열람 등 요구에 관한 사항을 기록·관리하고, 보관기간 만료 시 복원이 불가능한 방법으로 영구 삭제(출력물의 경우 파쇄 또는 소각)합니다. 

###### **5. 고정형 영상정보처리기기 설치 및 관리 등의 위탁에 관한 사항** 

○○○은 아래와 같이 고정형 영상정보처리기기 설치 및 관리를 위탁하고 있으며, 관계 법령에 따라 위탁계약 시 개인정보가 안전하게 관리될 수 있도록 필요한 사항을 규정하고 있습니다. 

|**수탁업체**|**담당자**|**연락처**|
|---|---|---|
|○○○시스템|홍 길 동|○○-○○○-○○○○|

###### **6. 개인영상정보의 확인 방법 및 장소에 관한 사항** 

- 확인 방법: 개인영상정보 관리책임자(○○○ 공인중개사)에게 미리 연락하고 본 기관을 방문하시면 확인 가능합니다. 

- 확인 장소: ○○○ 공인중개사(연락처) 

**38**"
pp42,처리방침 표준안,2026,42,[개인정보처리자] 알기 쉬운 개인정보 처리방침,"**공인중개사 개인정보 처리방침 표준(안)** 

**<mark>2.</mark>** 

**표준안 간이형** 

###### **[개인정보처리자] 알기 쉬운 개인정보 처리방침** 

###### **1. 알기 쉬운 개인정보 처리방침** 

정보주체의 개인정보 처리 현황을 최대한 알기 쉽게 설명하기 위해 **「알기 쉬운 개인정보 처리방침」** 을 제공합니다. 

###### **2. 이용자 권리 보호** 

###### **3. 개인정보 이용 목적** 

수집된 개인정보를 **[개인정보 처리자]** 에게 **[개인정보처리자]** 은/는 개인정보를 수집하기 확인한 후 고치거나 삭제해 달라고 요청할 전에 미리 알려주거나 여러분으로부터 허락을 수 있어요. 받은 목적으로만 개인정보를 이용하고 있어요. ∙ 개인정보보호책임자 ∙ 부동산 매매 중개 및 계약 서비스 - 성명: 홍길동 ∙ 부동산 임대 중개 및 계약 서비스 - 직위: 대표 ∙ 부동산 거래 신고 - 연락처: 01X-000-0000 / ∙ 부동산 매물 홍보 및 관리 02-1234-5678 ∙ 부동산 편의 서비스 - 이메일: 000@abc.com 

###### **4. 개인정보 수집** 

###### **5. 개인정보 제공** 

**[개인정보처리자]** 은/는 꼭 필요한 최소한의 개인정보만 수집하고 있어요. 저희는 서비스를 제공하기 위해서 여러분의 개인정보가 필요 해요. ∙ 성명, 연락처, 주소, **주민등록번호** ∙ (매도인) **계좌번호** , 인감증명, 등기사항 ∙ (매수인) 자금조달계획 ∙ (임대인) 등기부등본, 세금 체납 여부 

**[개인정보처리자]** 은/는 개인정보를 다른 기관에 줄 때에는 여러분에게 미리 허락받거나 법령 에서 정해놓은 특별한 경우에만 제공해요. 

∙ 부동산거래정보망서비스 

∙ 국토부 부동산 거래 전자계약시스템 

∙ 금융기관 대출 서비스 

∙ 이사, 인테리어 등 편의 서비스 

###### **6. 개인정보 보유·이용기간** 

###### **7. 개인정보 보호를 위한 노력** 

저희 **[개인정보처리자]** 은/는 원칙적으로 개인정보 수집 및 이용목적이 달성된 후에는 해당 정보를 지체 없이 파기합니다. 단, 관련 법령의 규정에 의하여 보존할 필요가 있는 경우 다음과 같이 일정 기간 보관합니다. 

여러분의 소중한 개인정보를 안전하게 지키기 위해 최선을 다하고 있어요. 

∙ 거래계약서 및 확인·설명서: 5년 

- (근거: 공인중개사법) 

∙ 계약 관련 증빙 서류: 5년 

보관기간이 지난 정보는 복구할 수 없는 방법 으로 안전하게 파기하여 유출되지 않도록 관리 합니다. 

**40**"
